gene_id	dmso_a	dmso_b	thz500_a	thz500_b	thz100_a	thz100_b	actinomycin150_a	actinomycin150_b	actinomycin10_a	actinomycin10_b
ENSG00000130382.8	4942	3230	2546	2140	4505	5150	1611	1897	3657	2253
ENSG00000130383.7	0	0	0	0	0	0	0	0	0	0
ENSG00000130385.5	0	1	0	0	0	0	0	0	0	0
ENSG00000130396.20	14902	9293	10538	8694	12149	14013	5910	6513	10294	6426
ENSG00000130402.11	79668	48067	78407	67528	75567	83118	64167	79173	73659	48305
ENSG00000130413.15	2	0	1	1	0	1	0	0	1	0
ENSG00000130414.11	4531	2762	4492	3650	3919	4556	3803	5104	3887	2535
ENSG00000130427.2	5	1	5	1	0	1	1	3	4	3
ENSG00000130429.12	5506	3562	5331	4412	5018	5705	4805	6411	5397	3532
ENSG00000130433.7	0	0	0	0	0	0	0	0	0	0
ENSG00000130449.5	2959	1820	1295	1163	2485	2916	147	164	1423	940
ENSG00000130475.14	16	8	8	8	14	11	9	4	26	16
ENSG00000130477.14	2272	1289	2024	1677	1896	2047	1875	2036	1898	1310
ENSG00000130479.10	2381	1465	727	586	2234	2594	617	738	3113	1941
ENSG00000130487.5	0	0	0	0	0	3	0	0	0	2
ENSG00000130489.12	209	132	128	96	186	220	106	127	268	164
ENSG00000130508.10	1	0	0	0	0	0	2	0	1	0
ENSG00000130511.15	1628	1196	1458	1289	1601	1984	1040	1364	1945	1248
ENSG00000130513.6	1593	1181	1699	1407	1695	2055	1233	1806	4263	2851
ENSG00000130517.13	60	25	48	39	51	44	40	47	50	37
ENSG00000130518.16	10	5	17	10	5	5	8	9	8	5
ENSG00000130520.10	7324	4816	7541	6221	6270	7297	6840	9203	7199	4840
ENSG00000130522.5	1366	1145	658	509	1357	1552	572	815	1925	1159
ENSG00000130528.11	1	0	27	17	3	0	2	4	3	4
ENSG00000130529.15	1274	766	1478	1260	1065	1278	1360	1557	1373	940
ENSG00000130538.4	0	0	0	0	0	0	0	0	0	0
ENSG00000130540.13	82	55	107	97	82	105	83	105	72	46
ENSG00000130544.11	660	418	99	85	606	626	119	133	601	360
ENSG00000130545.15	0	4	2	0	1	4	1	2	1	0
ENSG00000130558.18	2707	1812	2574	2200	2534	2774	2296	3107	2805	1898
ENSG00000130559.18	3531	2123	2513	2119	3162	3342	847	976	2418	1510
ENSG00000130560.8	2808	1917	2257	1851	2731	2989	1539	1918	2496	1633
ENSG00000130561.16	0	2	1	0	1	2	0	0	2	0
ENSG00000130584.10	763	513	733	610	671	788	569	654	718	457
ENSG00000130589.16	3059	1886	1143	914	2893	3434	1044	1261	3848	2471
ENSG00000130590.13	42	30	35	37	43	48	36	36	52	24
ENSG00000130592.13	2	0	1	0	1	3	1	1	0	0
ENSG00000130595.16	0	0	0	0	1	1	0	0	0	0
ENSG00000130598.15	5	6	7	16	5	6	12	20	20	10
ENSG00000130600.15	618	390	637	510	593	681	583	730	661	477
ENSG00000130612.14	0	0	0	0	0	0	0	1	1	0
ENSG00000130635.15	30374	18380	26767	21994	25107	29016	23981	28653	24057	15179
ENSG00000130638.15	6123	4337	5462	4570	5590	6255	4597	5530	5017	3293
ENSG00000130640.13	4102	2665	3693	3199	3936	4471	3309	4061	4007	2520
ENSG00000130643.8	3	3	4	1	1	1	5	4	3	5
ENSG00000130649.9	26	19	25	19	18	20	31	36	25	9
ENSG00000130653.15	142	82	215	183	130	166	187	201	137	79
ENSG00000130656.4	0	1	0	1	0	0	0	2	1	0
ENSG00000130669.17	3530	2161	1793	1563	3358	3623	825	1032	2692	1689
ENSG00000130675.14	1261	824	976	858	1132	1284	783	1042	1701	1004
ENSG00000130684.13	261	187	112	90	164	211	131	173	260	169
ENSG00000130695.13	2084	1314	590	509	2003	2126	354	439	1805	1112
ENSG00000130699.16	2318	1497	865	732	2097	2352	314	336	1440	899
ENSG00000130700.6	20	19	9	6	13	13	6	9	22	19
ENSG00000130701.3	0	1	0	1	0	0	0	0	1	0
ENSG00000130702.13	17358	10906	18307	15113	15644	18245	16993	20932	18616	11757
ENSG00000130703.15	2243	1311	974	757	1963	2039	471	662	1528	959
ENSG00000130706.12	8582	5218	7115	6013	7676	8450	4182	5465	8889	5674
ENSG00000130707.17	6	2	12	11	6	10	11	12	11	4
ENSG00000130711.3	6	4	12	4	4	4	6	8	8	6
ENSG00000130713.15	2655	1603	1325	1089	2216	2587	1330	1618	2285	1470
ENSG00000130714.15	2841	1642	2357	1925	2438	2842	2310	2795	3035	1845
ENSG00000130717.12	2802	1867	1515	1322	2530	2779	1547	1943	2879	1839
ENSG00000130720.12	36	24	57	35	33	34	41	49	44	30
ENSG00000130723.17	14424	8657	10483	8574	12367	14059	5568	6039	10726	7205
ENSG00000130724.8	5176	3328	5766	4812	4383	4882	5201	7059	5128	3336
ENSG00000130725.7	5954	4024	4760	4061	5532	6291	3994	5097	6221	4046
ENSG00000130726.11	22616	14578	18712	15817	22172	24962	19412	24949	28404	18235
ENSG00000130731.15	1813	1230	1963	1721	1742	1916	1842	2646	1984	1247
ENSG00000130733.10	2140	1224	1933	1732	1921	2066	1784	2368	2219	1500
ENSG00000130734.9	1425	932	845	720	1377	1459	574	729	1677	1065
ENSG00000130741.10	4311	2801	3882	3243	3534	4028	3447	3771	4042	2665
ENSG00000130748.6	1756	1208	2033	1702	1750	1855	1732	2480	2022	1241
ENSG00000130749.9	1812	1126	215	173	1181	1429	148	203	1181	746
ENSG00000130751.9	415	240	412	317	347	423	340	457	407	279
ENSG00000130755.12	0	2	3	2	0	2	5	3	2	1
ENSG00000130758.7	2010	1354	1045	917	1690	2009	1008	1195	2186	1433
ENSG00000130762.14	32	19	14	13	25	29	6	16	23	14
ENSG00000130764.9	2041	1312	942	795	1775	2126	547	673	1878	1158
ENSG00000130766.4	1599	1044	436	346	1469	1723	126	186	2619	1727
ENSG00000130768.14	0	3	3	0	1	3	2	2	3	1
ENSG00000130770.17	2074	1391	2059	1755	1874	2137	2192	3054	2378	1504
ENSG00000130772.13	394	240	89	74	339	360	151	241	405	285
ENSG00000130775.15	47	27	15	15	42	44	25	35	60	50
ENSG00000130779.19	8438	5423	4389	3655	7154	8045	3040	3227	5233	3580
ENSG00000130783.13	5	2	12	3	3	4	11	11	14	4
ENSG00000130787.13	1467	975	1475	1126	1439	1704	923	1292	1577	993
ENSG00000130803.14	4010	2520	861	671	3511	3768	460	531	3645	2406
ENSG00000130810.19	273	208	153	103	274	339	131	137	329	190
ENSG00000130811.10	6972	4232	6451	5213	6411	6895	6114	7744	7274	4397
ENSG00000130812.10	15	4	26	15	11	11	14	9	11	7
ENSG00000130813.17	333	209	419	332	284	361	357	442	396	271
ENSG00000130816.14	18683	11577	15098	12989	17096	19173	9534	11753	14395	9386
ENSG00000130818.10	98	64	49	43	50	66	59	51	87	46
ENSG00000130821.15	837	497	854	731	784	867	1040	1434	1077	757
ENSG00000130822.15	4	1	5	7	4	2	8	7	6	7
ENSG00000130826.15	6758	4276	3556	2904	5901	6662	2148	2420	6399	4218
ENSG00000130827.6	6512	4143	7041	5819	6102	7450	6634	7724	7782	4800
ENSG00000130829.17	25	27	40	49	37	42	56	57	59	30
ENSG00000130830.14	1533	895	1566	1462	1441	1558	1351	1856	1646	1076
ENSG00000130844.16	1555	881	1172	979	1178	1421	993	1183	1411	861
ENSG00000130856.15	796	499	614	457	710	776	197	230	414	290
ENSG00000130876.11	0	0	4	1	0	0	0	0	1	0
ENSG00000130881.13	2431	1603	2455	2026	2319	2630	2068	2721	2593	1595
ENSG00000130921.7	1893	1271	960	762	1631	1925	728	929	1616	1047
ENSG00000130935.9	4479	2991	1137	948	3803	4385	537	591	3786	2485
ENSG00000130939.18	1866	1194	872	745	1736	1922	536	638	1257	878
ENSG00000130940.14	797	513	486	381	727	788	324	357	621	420
ENSG00000130943.6	4	0	0	3	3	0	2	2	5	1
ENSG00000130948.9	1	4	6	6	1	4	4	5	3	2
ENSG00000130950.13	1	1	1	0	2	0	0	1	0	0
ENSG00000130956.13	3001	1868	2210	1855	2632	2838	1694	2202	2824	1841
ENSG00000130957.4	4	4	4	4	5	6	7	9	10	2
ENSG00000130958.11	953	753	494	452	959	1051	285	369	801	498
ENSG00000130962.17	732	476	356	280	580	705	182	211	494	378
ENSG00000130985.16	11755	7101	11555	9458	10662	11974	11066	14021	12737	8403
ENSG00000130988.12	0	0	0	2	1	0	1	0	0	0
ENSG00000130997.16	103	70	80	66	79	80	109	103	109	59
ENSG00000131002.11	1916	1237	1762	1483	1548	2010	1544	1414	1838	1030
ENSG00000131007.9	0	0	0	0	0	0	0	0	0	0
ENSG00000131013.3	1988	1268	1033	821	1626	1803	665	789	1527	1010
ENSG00000131015.4	42	23	31	31	20	26	39	64	35	27
ENSG00000131016.16	11240	6760	4115	3309	9109	10123	3136	3341	8672	5581
ENSG00000131018.22	7505	4821	4243	3391	6294	7648	1922	1973	4106	2766
ENSG00000131019.10	131	78	71	63	106	150	62	68	185	117
ENSG00000131023.12	2040	1261	598	564	1621	1890	338	373	1443	970
ENSG00000131037.14	309	205	232	226	294	323	253	332	328	254
ENSG00000131042.13	0	0	0	0	0	0	0	0	0	0
ENSG00000131043.11	2733	1781	1116	905	2429	2816	836	979	2876	1853
ENSG00000131044.16	3	1	44	30	2	10	5	2	7	4
ENSG00000131050.10	0	0	0	0	0	0	0	0	0	0
ENSG00000131051.20	14804	9627	10503	8707	12571	14312	7018	7923	12890	8043
ENSG00000131055.4	0	0	0	0	0	0	0	0	0	0
ENSG00000131059.11	0	0	0	0	0	0	0	0	0	0
ENSG00000131061.13	140	84	51	32	116	156	34	36	99	59
ENSG00000131067.16	1729	1085	2000	1730	1512	1655	1985	2418	1834	1156
ENSG00000131068.3	2	6	4	2	2	5	3	6	5	4
ENSG00000131069.19	1790	1134	1730	1514	1550	1728	1680	2107	1826	1199
ENSG00000131080.14	2282	1480	1145	1028	1987	2233	803	943	2505	1573
ENSG00000131089.13	2302	1341	2162	1751	1912	2046	1671	1926	1837	1231
ENSG00000131094.3	1489	1079	1901	1783	1652	1793	1724	2597	2084	1283
ENSG00000131095.11	2	1	4	2	1	3	1	1	5	3
ENSG00000131096.10	10	12	6	10	12	11	8	11	12	11
ENSG00000131097.6	5	6	20	11	2	6	1	10	11	2
ENSG00000131100.12	3614	2357	3434	2686	3283	3517	3010	3793	3416	2241
ENSG00000131115.15	1083	700	475	399	1032	1225	200	269	789	514
ENSG00000131116.11	1788	1151	1759	1523	1704	1885	1570	2089	1952	1272
ENSG00000131126.18	0	0	2	0	1	0	0	3	0	0
ENSG00000131127.13	8	2	5	5	3	12	4	8	2	5
ENSG00000131142.13	0	0	1	1	2	0	0	1	1	0
ENSG00000131143.8	6797	4333	7234	6006	5934	7069	6790	9023	6833	4648
ENSG00000131148.8	1532	983	670	594	1419	1601	397	458	1380	838
ENSG00000131149.17	1492	926	1222	1024	1360	1538	721	760	1252	765
ENSG00000131152.4	0	0	0	0	0	0	0	0	0	0
ENSG00000131153.8	2931	1925	2379	2026	2634	2872	1894	2222	2686	1664
ENSG00000131165.14	3056	1777	2301	1996	2690	3134	2017	2476	2829	1772
ENSG00000131171.12	1511	956	1659	1380	1257	1317	1505	1618	1518	933
ENSG00000131174.4	5441	3485	5917	5011	4872	5462	5397	7612	5395	3594
ENSG00000131183.10	0	0	1	0	0	0	0	0	0	0
ENSG00000131187.9	63	68	70	61	70	77	67	93	76	76
ENSG00000131188.11	1665	1120	1604	1361	1680	1891	1105	1416	2144	1212
ENSG00000131196.17	404	268	239	188	395	361	94	119	339	219
ENSG00000131203.12	0	0	0	0	0	0	0	0	0	0
ENSG00000131233.9	0	0	0	1	0	0	0	0	0	0
ENSG00000131236.16	12323	7943	10557	9019	11279	12848	9518	11546	11691	7977
ENSG00000131238.16	7014	4513	7945	6685	6235	7061	7475	9666	7250	4833
ENSG00000131242.15	643	319	312	234	518	562	157	156	474	305
ENSG00000131263.12	6150	3703	2940	2340	4841	5446	1475	1418	4756	3138
ENSG00000131264.3	0	0	0	0	0	0	0	0	0	0
ENSG00000131269.15	923	568	703	558	766	853	463	550	648	424
ENSG00000131323.14	3062	1948	2151	1861	2704	3065	1209	1458	1861	1205
ENSG00000131351.14	1424	837	266	222	1212	1271	143	152	1149	722
ENSG00000131355.14	0	0	0	0	0	0	0	0	0	0
ENSG00000131368.7	980	615	848	715	844	1037	621	651	940	611
ENSG00000131370.15	121	64	79	67	102	116	50	60	92	63
ENSG00000131373.14	791	506	642	551	742	795	535	662	677	410
ENSG00000131374.14	2057	1337	2143	1787	1736	1990	1721	2019	1549	1038
ENSG00000131375.9	2012	1272	863	743	1641	1878	572	535	1484	933
ENSG00000131378.13	523	308	272	219	431	510	197	251	269	177
ENSG00000131379.9	3	1	1	1	0	0	2	0	2	1
ENSG00000131381.12	1845	1102	624	521	1560	1694	326	400	1551	1011
ENSG00000131386.17	8	2	1	4	4	5	3	2	2	4
ENSG00000131389.16	978	598	1035	816	898	939	692	724	756	504
ENSG00000131398.13	250	136	270	217	189	246	234	214	279	187
ENSG00000131400.7	11	8	8	12	15	8	12	8	16	8
ENSG00000131401.11	4	1	7	4	2	2	5	3	2	4
ENSG00000131408.13	3100	1920	2366	2056	2976	3295	2203	2964	3204	2041
ENSG00000131409.12	21	8	15	17	16	19	16	12	15	16
ENSG00000131435.12	3385	2262	1821	1471	3249	3548	1524	1903	3076	1943
ENSG00000131437.15	1293	761	805	579	1036	1200	349	402	1075	692
ENSG00000131446.15	8223	5199	6004	5039	7816	8572	4477	5300	9235	5962
ENSG00000131459.12	27204	17883	20171	17046	22872	27148	19063	22853	21919	14244
ENSG00000131462.7	7476	4596	6279	5375	7028	7615	6605	8612	8151	5352
ENSG00000131467.10	13497	8676	9223	8047	12482	13990	8760	10352	13282	8841
ENSG00000131469.12	24922	14485	25016	20343	20688	23665	22600	30384	23073	15525
ENSG00000131470.14	1315	829	605	539	1078	1318	900	1081	1280	792
ENSG00000131471.6	45	22	82	63	34	41	86	115	166	94
ENSG00000131473.16	21765	12916	16994	14399	19088	20458	15893	19291	20898	13731
ENSG00000131475.6	3763	2268	2365	1939	3050	3470	2222	2672	3265	2155
ENSG00000131477.10	0	0	0	0	0	0	0	0	0	0
ENSG00000131480.8	179	107	147	128	112	163	192	218	479	289
ENSG00000131482.9	1	0	0	0	0	0	0	0	0	0
ENSG00000131484.4	0	0	0	0	0	1	0	0	3	0
ENSG00000131495.8	1850	1273	2001	1686	1691	2038	1985	2812	1908	1293
ENSG00000131503.20	221	132	112	116	187	223	42	61	127	83
ENSG00000131504.15	14799	9498	10624	8965	13637	14969	6772	8198	12436	8361
ENSG00000131507.10	11034	6948	9806	8107	8949	9914	8120	9482	9428	6296
ENSG00000131508.15	7865	5260	4808	4027	6859	7908	3398	4098	6346	4068
ENSG00000131538.7	0	0	0	0	0	0	0	0	0	0
ENSG00000131548.7	0	0	0	0	0	0	0	0	0	0
ENSG00000131558.14	6406	3903	6407	5482	5486	6108	5284	6212	4832	3190
ENSG00000131584.18	2024	1452	2077	1672	1968	2431	1950	2422	2333	1292
ENSG00000131591.17	789	533	472	381	718	933	415	511	638	408
ENSG00000131620.17	45	16	25	16	27	21	14	24	41	15
ENSG00000131626.15	4213	2777	2239	1810	3763	4315	1437	1768	2978	1965
ENSG00000131634.13	1	1	1	2	3	3	1	2	6	5
ENSG00000131650.13	37	31	56	54	37	51	48	29	54	29
ENSG00000131652.13	426	287	593	447	385	458	710	874	558	329
ENSG00000131653.12	2887	1915	2628	2116	2758	3016	2105	2589	2744	1908
ENSG00000131668.13	3	1	1	4	3	0	1	2	2	4
ENSG00000131669.9	10608	6834	7412	6415	10204	11364	5919	7710	12323	8030
ENSG00000131686.14	0	0	0	0	0	0	0	0	0	0
ENSG00000131697.17	598	344	334	244	518	657	205	231	361	235
ENSG00000131711.14	30468	18989	14479	12256	25614	29261	9019	9206	21945	15537
ENSG00000131721.4	0	0	1	0	2	0	0	2	1	0
ENSG00000131724.10	14069	9032	13479	11267	11958	13120	12807	15336	12728	8373
ENSG00000131725.13	1412	875	594	517	1168	1422	261	271	916	602
ENSG00000131730.15	9	5	15	7	9	8	13	12	12	6
ENSG00000131732.11	1335	753	318	244	1051	1187	356	439	1173	760
ENSG00000131737.5	1	1	3	3	2	5	2	2	4	2
ENSG00000131738.9	0	1	3	1	0	0	3	1	0	1
ENSG00000131746.12	0	1	0	0	0	0	0	0	0	1
ENSG00000131747.14	35991	22538	19765	16356	30292	33439	18945	22725	35310	24223
ENSG00000131748.15	3646	2366	2475	2099	3294	3750	1874	2381	3353	2089
ENSG00000131759.17	3217	1876	1695	1442	2759	2865	641	741	2852	1651
ENSG00000131771.13	7	4	15	19	3	4	15	23	7	6
ENSG00000131773.13	450	303	321	233	418	516	155	158	268	193
ENSG00000131778.17	2101	1402	1955	1581	1917	2241	1530	1947	1976	1311
ENSG00000131779.10	1310	791	444	369	1205	1318	544	667	1472	875
ENSG00000131781.12	13	10	9	10	17	14	5	14	16	7
ENSG00000131788.15	3933	2356	3617	3095	3541	4282	3376	4232	4366	2761
ENSG00000131791.7	5782	3753	4280	3473	5051	5722	3231	3280	5954	4081
ENSG00000131797.12	0	0	0	0	1	2	0	0	0	0
ENSG00000131808.10	0	0	0	0	0	0	0	0	0	0
ENSG00000131828.13	2665	1680	2464	2002	2318	2697	2024	2511	2427	1666
ENSG00000131831.17	26	9	24	21	26	25	26	19	24	14
ENSG00000131844.15	3517	2223	3201	2667	3174	3671	2717	3360	3318	2198
ENSG00000131845.14	1517	921	256	164	1248	1400	313	406	1366	916
ENSG00000131848.9	218	139	113	107	157	175	82	98	133	110
ENSG00000131849.10	112	64	54	36	97	122	42	57	119	79
ENSG00000131864.10	0	0	1	0	0	0	0	0	2	0
ENSG00000131871.14	2326	1524	1439	1202	2055	2287	1451	1896	2105	1422
ENSG00000131873.5	3912	2429	1712	1345	3328	3574	217	234	2899	1843
ENSG00000131876.16	1366	926	974	855	1215	1297	731	774	1206	783
ENSG00000131885.16	0	0	0	0	0	0	0	0	0	0
ENSG00000131899.10	4592	2926	4028	3403	4223	5007	3542	4337	4784	3039
ENSG00000131910.4	0	0	0	0	0	0	0	1	0	1
ENSG00000131914.10	0	0	0	0	1	0	1	1	1	0
ENSG00000131931.8	558	343	85	75	444	529	94	113	476	327
ENSG00000131941.7	1598	963	683	610	1435	1571	124	107	1194	766
ENSG00000131943.17	1391	940	829	761	1247	1437	449	556	1513	999
ENSG00000131944.9	203	142	36	40	169	200	104	89	276	183
ENSG00000131951.10	0	0	0	0	0	0	0	0	0	0
ENSG00000131966.13	2161	1410	1747	1353	1670	1976	1502	1890	1856	1205
ENSG00000131969.14	40	29	28	24	29	32	28	32	42	34
ENSG00000131979.18	1115	638	768	635	858	954	383	434	945	621
ENSG00000131981.15	19734	12832	20828	16731	16606	19229	18469	23353	18958	12558
ENSG00000131982.5	1	0	0	0	1	0	0	0	0	0
ENSG00000132000.11	63	44	67	62	60	61	56	65	91	42
ENSG00000132002.7	17225	11308	4071	3415	16200	18087	3946	5065	22414	15169
ENSG00000132003.9	1155	738	156	170	972	1183	233	260	960	583
ENSG00000132004.12	352	188	230	201	331	320	238	318	391	265
ENSG00000132005.8	716	485	212	188	568	721	112	142	633	355
ENSG00000132010.15	12	7	10	3	9	9	10	9	8	5
ENSG00000132016.11	211	109	156	145	151	164	144	134	237	166
ENSG00000132017.10	2368	1392	1302	1142	2258	2658	1025	1360	2409	1509
ENSG00000132024.17	2474	1548	1875	1611	2277	2625	1668	2083	2646	1657
ENSG00000132026.13	3	4	4	2	3	2	3	5	1	4
ENSG00000132031.12	1394	824	1399	1068	1174	1264	1365	1523	1331	901
ENSG00000132109.9	1533	958	367	303	1444	1580	673	813	1792	1215
ENSG00000132122.11	588	361	499	423	520	584	255	290	376	252
ENSG00000132128.16	1687	1048	896	717	1518	1831	754	813	1661	1050
ENSG00000132141.13	78	48	77	73	78	72	68	60	70	46
ENSG00000132153.14	3277	2030	1714	1533	3039	3340	1161	1377	3205	2093
ENSG00000132155.11	4775	3029	3804	3039	4214	4919	1813	2242	4038	2583
ENSG00000132164.9	0	0	4	0	3	0	2	1	2	0
ENSG00000132170.19	698	448	528	425	586	732	380	479	518	323
ENSG00000132182.11	3784	2238	3444	2793	3389	3723	3110	3787	3445	2274
ENSG00000132185.16	3	1	0	3	2	0	0	3	1	0
ENSG00000132196.13	330	193	136	113	287	353	105	133	345	200
ENSG00000132199.18	1477	941	1338	1102	1236	1489	1491	1858	1495	922
ENSG00000132204.13	0	0	0	0	1	0	0	0	1	0
ENSG00000132205.10	5	2	3	1	2	3	2	5	4	3
ENSG00000132207.17	0	0	0	0	0	0	0	0	0	0
ENSG00000132254.12	5096	3180	2694	2354	4500	4899	2506	2994	5396	3487
ENSG00000132256.18	1769	1150	1204	1091	1517	1697	1168	1356	1688	1084
ENSG00000132259.12	1	4	5	1	3	3	9	4	0	0
ENSG00000132274.15	1357	756	1235	1001	1143	1230	1097	1263	1398	876
ENSG00000132275.10	936	660	502	396	905	983	293	346	1088	746
ENSG00000132286.11	2532	1614	1281	1009	2289	2570	895	1043	2487	1805
ENSG00000132294.13	14323	8776	11119	9321	11143	12231	7356	8299	10360	7159
ENSG00000132297.11	0	1	0	1	0	0	2	0	0	1
ENSG00000132300.18	4379	2878	2075	1692	3763	4367	1564	1852	3721	2421
ENSG00000132305.20	7835	4901	6698	5621	7152	7898	4930	6284	6933	4565
ENSG00000132313.14	2762	1869	1428	1185	2289	2686	1309	1598	2668	1737
ENSG00000132321.16	9	12	19	12	7	15	7	6	7	6
ENSG00000132323.8	2173	1342	1296	1037	1952	2225	883	1089	1994	1357
ENSG00000132326.11	1079	658	684	526	940	924	130	129	991	656
ENSG00000132329.10	0	0	1	0	2	1	2	0	1	0
ENSG00000132330.16	118	85	56	28	112	137	49	54	104	67
ENSG00000132334.16	714	403	223	153	602	679	126	150	595	387
ENSG00000132341.11	19152	11615	12847	10582	15998	18892	12672	16067	17941	12559
ENSG00000132356.11	7346	4031	6068	4895	5526	6280	3735	3974	5059	3217
ENSG00000132357.13	44	24	27	15	33	31	26	27	31	24
ENSG00000132359.13	2496	1518	740	691	2212	2526	397	514	1112	693
ENSG00000132361.16	5160	3340	3246	2653	5118	5866	2102	2518	5386	3294
ENSG00000132376.19	3547	2145	2822	2261	3216	3629	2306	2882	3162	2156
ENSG00000132382.14	5143	3212	2160	1775	4879	5526	1807	1925	4403	2816
ENSG00000132383.11	10401	6581	9235	7646	9180	10302	8032	10213	9261	6149
ENSG00000132386.10	76	34	77	69	52	59	55	64	76	49
ENSG00000132388.12	5387	3398	2878	2340	4579	5015	925	1019	3893	2482
ENSG00000132394.10	458	312	256	232	439	514	155	187	224	128
ENSG00000132405.18	1495	912	808	647	1253	1377	368	426	1087	714
ENSG00000132406.11	1319	772	983	796	1025	1124	1089	1307	1152	855
ENSG00000132423.10	432	286	312	265	356	421	270	317	398	249
ENSG00000132424.14	4708	2870	5497	4507	3794	4654	4188	4514	5056	3162
ENSG00000132429.9	2377	1459	1723	1443	1970	2193	1304	1514	1989	1351
ENSG00000132432.13	10268	6552	9171	7437	8260	9180	7965	10053	8936	5949
ENSG00000132434.9	2419	1525	1433	1306	2143	2391	1000	1322	2096	1330
ENSG00000132436.11	4497	2598	1017	883	3508	3982	759	866	3713	2463
ENSG00000132437.17	1	0	0	0	0	1	0	2	1	0
ENSG00000132446.6	0	0	0	0	0	0	0	0	0	0
ENSG00000132463.13	3682	2478	2097	1812	3092	3570	1278	1552	3370	2254
ENSG00000132464.11	2	1	0	0	0	1	1	1	1	1
ENSG00000132465.10	0	0	0	0	0	0	1	0	0	0
ENSG00000132466.17	3756	2302	1020	873	3249	3489	397	425	2237	1466
ENSG00000132467.3	1585	911	343	240	1299	1480	374	420	1508	1021
ENSG00000132470.13	105	58	129	118	108	107	108	129	128	82
ENSG00000132471.11	7748	4657	6394	5724	6952	7968	6585	8281	7602	4977
ENSG00000132475.8	23204	14803	11994	10203	20655	23326	11428	13619	25272	16674
ENSG00000132478.9	1141	697	545	541	1007	1099	405	497	835	555
ENSG00000132481.6	1060	695	331	260	926	1068	537	658	1015	689
ENSG00000132485.12	4567	2736	3944	3114	3383	3980	3274	3463	5013	3292
ENSG00000132507.17	17591	11440	18347	16121	17460	20005	16894	22650	19477	12912
ENSG00000132510.10	1478	922	654	530	1164	1300	783	732	1444	895
ENSG00000132514.13	0	0	1	0	0	0	0	0	0	0
ENSG00000132517.14	1	3	12	18	1	5	7	14	13	4
ENSG00000132518.6	1	2	0	1	0	0	0	3	1	1
ENSG00000132522.15	193	141	193	152	180	207	293	359	271	160
ENSG00000132530.16	0	0	0	0	0	1	2	0	0	1
ENSG00000132535.18	195	112	186	155	174	215	172	248	216	111
ENSG00000132541.10	907	562	796	696	683	830	752	950	827	542
ENSG00000132549.18	3706	2103	3271	2773	2834	3419	2181	2173	2140	1464
ENSG00000132554.19	1	0	0	0	1	0	1	1	1	0
ENSG00000132561.13	8586	5584	9513	7669	7466	8698	8878	10888	8142	5487
ENSG00000132563.15	265	159	277	256	226	268	269	374	276	191
ENSG00000132570.14	363	240	420	316	320	355	258	332	349	240
ENSG00000132581.9	2005	1282	1008	834	1741	2019	823	1055	2315	1467
ENSG00000132589.15	4137	2597	4083	3511	3858	4263	4041	5193	4280	2924
ENSG00000132591.11	3132	2031	1933	1621	3071	3386	1754	2227	3438	2125
ENSG00000132600.16	1271	801	918	772	1152	1357	836	967	1051	757
ENSG00000132603.13	1902	1168	388	309	1505	1751	250	301	1589	1056
ENSG00000132604.10	1185	760	198	178	948	1032	192	255	1133	699
ENSG00000132612.15	2101	1364	1468	1215	1931	2084	1311	1698	2177	1305
ENSG00000132613.14	2384	1516	2077	1651	2222	2513	1244	1485	2736	1793
ENSG00000132622.10	23	11	35	23	18	20	27	19	49	33
ENSG00000132623.15	442	295	131	118	317	399	190	227	531	374
ENSG00000132631.5	1	0	0	0	1	2	0	0	0	0
ENSG00000132635.16	1930	1255	2270	1955	1697	1941	2017	2631	2098	1327
ENSG00000132639.12	386	259	447	346	310	301	330	433	381	242
ENSG00000132640.14	1261	829	894	778	1101	1199	285	351	1121	769
ENSG00000132646.10	9505	5695	6741	5477	8038	8891	5576	6861	9747	6253
ENSG00000132661.3	1605	1023	416	373	1506	1643	430	538	1519	1006
ENSG00000132664.11	1568	993	484	424	1183	1493	454	545	1438	909
ENSG00000132669.12	3006	1993	1206	927	2548	2717	357	403	1967	1253
ENSG00000132670.20	4010	2683	3595	3072	3927	4222	2785	3521	3459	2268
ENSG00000132671.5	0	0	0	0	0	0	0	0	0	0
ENSG00000132676.15	4675	2902	3680	3032	4106	4739	3029	3887	4242	2816
ENSG00000132677.12	1	1	1	0	0	2	1	0	0	0
ENSG00000132680.10	3166	2059	1494	1240	2683	3155	1229	1432	3867	2380
ENSG00000132681.16	1	0	0	2	0	1	0	2	1	0
ENSG00000132688.10	43	26	27	30	36	43	26	42	56	41
ENSG00000132692.18	22	26	11	17	27	20	17	7	28	19
ENSG00000132693.12	0	0	0	1	0	0	0	0	0	0
ENSG00000132694.18	4801	2917	2457	2001	4217	5016	1411	1658	3273	2137
ENSG00000132698.13	0	0	0	0	0	0	0	1	0	0
ENSG00000132702.12	2	4	3	4	2	4	5	2	1	4
ENSG00000132703.3	0	0	0	0	0	0	0	0	0	0
ENSG00000132704.15	0	2	0	0	0	0	0	0	0	1
ENSG00000132716.18	1597	988	1047	906	1301	1589	1127	1367	1547	918
ENSG00000132718.8	2	1	6	8	4	5	6	10	5	3
ENSG00000132740.8	2100	1332	632	519	1846	2205	231	288	1552	1026
